"","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","edu","hispanic","race_1","race_2","race_3","race_4","race_5","race_6","race_6_TEXT","sex","income","state","age","reltrad","reltrad_14_TEXT","protestant_denom","protestant_denom_16_TEXT","baptist_church","baptist_church_11_TEXT","methodist_church","methodist_church_6_TEXT","nondenom_church","nondenom_church_6_TEXT","lutheran_church","lutheran_church_5_TEXT","presbyterian_church","presbyterian_church_7_TEXT","pentecostal_church","pentecostal_church_10_TEXT","episc_church","episc_church_5_TEXT","christian_church","christian_church_4_TEXT","congr_church","congr_church_4_TEXT","holiness_church","holiness_church_7_TEXT","reformed_church","reformed_church_3_TEXT","adventist_church","adventist_church_4_TEXT","catholic_church","catholic_church_6_TEXT","mormon_church","mormon_church_3_TEXT","orthodox_church","orthodox_church_7_TEXT","jewish_group_","jewish_group__5_TEXT","muslim","muslim_4_TEXT","buddhist","buddhist_4_TEXT","hindu","hindu_4_TEXT","ideology","partyid7_","Q146","Q51","Q52","Q119","Q92","Q93","Q94","Q95","Q104","Q104_DO_1","Q104_DO_2","Q104_DO_3","Q104_DO_4","Q106","Q106_DO_1","Q106_DO_2","Q106_DO_3","Q106_DO_4","Q105","Q105_DO_1","Q105_DO_2","Q105_DO_3","Q105_DO_4","Q165","Q57","Q56","Q121","Q69","Q72","Q73","Q74","Q75","Q76","Q70","Q71","Q77","Q78","Q79","Q80","Q81","Q82","Q83","Q84","Q85","Q86","Q87","Q88","Q89","Q90","Q136","Q157","Q155","Q137","Q148","Q138","Q150","Q151","Q152","Q153","Q166","commitment_Israel","proportion_Zionist","SC0","opp","QPMID","Q_TotalDuration","Q_RecaptchaScore","Q_BallotBoxStuffing","Q_RelevantIDFraudScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","transaction_id","SVID","region","reindex","gc","term","score_state","tg","pureSpectrumRedirectUrl","pureSpectrumSignatureValue","Countryfavorability_DO_Q93","Countryfavorability_DO_Q94","Countryfavorability_DO_Q92","Countryfavorability_DO_Q95","Countryfavorability_DO_Q91","Conflictknowledge_DO_Q103","Conflictknowledge_DO_Q104","Conflictknowledge_DO_Q106","Conflictknowledge_DO_Q105","Conflictknowledge_DO_Q165","PoliticalViews_DO_Q57","PoliticalViews_DO_Q56","PoliticalViews_DO_Q140","Treatments_DO_historic_religious","Treatments_DO_Q125","Treatments_DO_security_democracy","Treatments_DO_hr_double_standard","Treatments_DO_Q143","Treatments_DO_technology_leader","Treatments_DO_safety_persecution","Anti_IsraelSentiment_DO_Q72","Anti_IsraelSentiment_DO_Q147","Anti_IsraelSentiment_DO_Q69","Anti_IsraelSentiment_DO_Q76","Anti_IsraelSentiment_DO_Q75","Anti_IsraelSentiment_DO_Q74","Anti_IsraelSentiment_DO_Q73","ClassicAntisemitismIndex_DO_Q83","ClassicAntisemitismIndex_DO_Q82","ClassicAntisemitismIndex_DO_Q81","ClassicAntisemitismIndex_DO_Q80","ClassicAntisemitismIndex_DO_Q90","ClassicAntisemitismIndex_DO_Q79","ClassicAntisemitismIndex_DO_Q123","ClassicAntisemitismIndex_DO_Q78","ClassicAntisemitismIndex_DO_Q89","ClassicAntisemitismIndex_DO_Q77","ClassicAntisemitismIndex_DO_Q88","ClassicAntisemitismIndex_DO_Q87","ClassicAntisemitismIndex_DO_Q86","ClassicAntisemitismIndex_DO_Q85","ClassicAntisemitismIndex_DO_Q84","DVs_DO_Q136","DVs_DO_Q137","DVs_DO_Q148","DVs_DO_Q138","DVs_DO_Q155","DVs_DO_Q157","DVs_DO_Q142","JewishZionism_Pro_Israel_DO_Prompt","JewishZionism_Pro_Israel_DO_Q150","JewishZionism_Pro_Israel_DO_Q151","Non_JewishZionist_Pro_Israel_DO_Q152","Non_JewishZionist_Pro_Israel_DO_Q153","JewishAssociationTreatments_DO_Q149","JewishAssociationTreatments_DO_observant_Jew","JewishAssociationTreatments_DO_non_Evangelical","JewishAssociationTreatments_DO_zionist_christian","JewishAssociationTreatments_DO_Q166","JewishAssociationTreatments_DO_technically_Jew","JewishAssociationTreatments_DO_culturally_Jew","JewishAssociationQuestions_DO_commitment_Israel","JewishAssociationQuestions_DO_proportion_Zionist","pid","ideol","wts"
"1147",2023-06-11 11:29:54,2023-06-11 11:37:53,0,"68.114.97.148",100,478,1,2023-06-11 11:37:54,"R_1jNCDWsQPOjlW61","","","","","30.2791","-89.7679","anonymous","EN",9,2,NA,1,NA,NA,NA,NA,"",2,10,19,10,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,1,2,2,NA,4,2,2,2,2,3,4,3,2,1,3,4,3,2,1,3,4,3,2,1,4,2,2,4,4,2,3,4,2,2,5,NA,1,2,2,3,4,4,1,4,4,4,4,4,4,2,2,4,3,2,2,4,3,NA,4,NA,1,NA,2,3,"Qual2515-0424-GenPop4K[ND]","17035","478","","","","","","2a4UMoz7g3uyVnuRAyc69j","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2a4UMoz7g3uyVnuRAyc69j&ps_hash=432af0406be7301a4536f40ab8346d6db412705c","432af0406be7301a4536f40ab8346d6db412705c",2,5,4,3,1,1,4,2,3,5,2,3,1,NA,NA,NA,NA,1,2,NA,2,1,5,3,4,7,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,5,4,3,6,2,1,1,2,NA,1,NA,1,NA,NA,2,3,NA,NA,NA,1,"Democrat","Liberal",1.25845804478202
"1148",2023-06-11 11:29:19,2023-06-11 11:39:15,0,"104.28.57.219",100,594,1,2023-06-11 11:39:15,"R_vPLK3OKgMxBJvSF","","","","","40.7861","-73.9641","anonymous","EN",7,2,NA,1,NA,NA,NA,NA,"",2,11,31,40,1,"",2,"",3,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,2,5,2,NA,7,2,3,2,3,2,4,3,2,1,1,4,3,2,1,3,4,3,2,1,4,3,2,4,6,5,2,2,1,2,5,NA,1,2,2,2,2,2,2,3,3,3,4,3,3,2,1,4,2,1,1,1,NA,2,4,NA,1,NA,2,1,"Qual2515-0424-GenPop4K[ND]","17035","594","","","","","","75rJnL7eCvZje9SK1GtlTD","15311673","northeast","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=75rJnL7eCvZje9SK1GtlTD&ps_hash=04d6c01728b494fb1fc825d4d13c6f421e3f6e1d","04d6c01728b494fb1fc825d4d13c6f421e3f6e1d",5,2,3,4,1,1,2,3,4,5,3,2,1,NA,NA,2,NA,1,NA,NA,3,1,7,2,5,4,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,6,4,3,7,2,5,1,1,NA,2,1,NA,1,2,NA,NA,3,NA,NA,NA,1,"Democrat","Conservative",0.901271622867356
"1149",2023-06-11 11:36:16,2023-06-11 11:44:30,0,"174.58.174.23",100,494,1,2023-06-11 11:44:30,"R_2zCldwWP45GObGk","","","","","39.0781","-94.4529","anonymous","EN",4,2,NA,1,NA,NA,NA,NA,"",1,4,26,16,7,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,"",NA,"",NA,"",5,3,3,2,NA,4,2,3,3,3,1,1,2,3,4,1,1,2,3,4,4,1,2,3,4,4,2,2,1,3,4,2,4,2,4,4,NA,2,3,1,2,1,2,3,2,2,3,2,2,2,2,3,3,3,2,2,2,NA,3,NA,3,1,4,NA,2,"Qual2515-0424-GenPop4K[ND]","17035","494","","","","","","2JY4qPbrPWbZPG28yAcjTb","15311673","midwest","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2JY4qPbrPWbZPG28yAcjTb&ps_hash=172728147c3f06016d8f4eee9cd7a11fb4b89e78","172728147c3f06016d8f4eee9cd7a11fb4b89e78",4,3,5,2,1,1,2,4,3,5,3,2,1,NA,NA,NA,NA,1,2,NA,6,1,4,7,5,2,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,6,4,7,5,2,1,1,NA,2,NA,1,1,2,NA,NA,3,NA,NA,1,NA,"Independent","Conservative",0.76096764613079
"1150",2023-06-11 11:32:37,2023-06-11 11:46:16,0,"107.11.34.96",100,819,1,2023-06-11 11:46:16,"R_2DRN1hF6iJLkTuB","","","","","40.1873","-82.9899","anonymous","EN",4,2,1,NA,NA,NA,NA,NA,"",2,9,36,50,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,2,3,2,NA,7,2,3,3,2,2,4,3,2,1,1,4,3,2,1,3,4,3,2,1,4,2,2,1,3,3,3,4,4,2,4,NA,2,3,3,3,3,2,2,3,2,3,3,3,3,2,3,4,4,2,2,1,3,NA,4,NA,1,NA,2,2,"Qual2515-0424-GenPop4K[ND]","17035","819","","","","","","2IX7TxOKfxj7RdJ7K1QLJu","15311673","midwest","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2IX7TxOKfxj7RdJ7K1QLJu&ps_hash=40daf5cf710dd0677a8e1e67b0ac3459f63c16e7","40daf5cf710dd0677a8e1e67b0ac3459f63c16e7",3,5,4,2,1,1,4,3,2,5,3,2,1,NA,2,NA,NA,1,NA,NA,2,1,6,5,3,4,7,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,6,5,7,4,3,2,1,1,2,NA,1,NA,1,NA,NA,2,3,NA,NA,NA,1,"Democrat","Liberal",1.25845804478202
"1151",2023-06-11 11:42:27,2023-06-11 11:51:47,0,"71.59.75.119",100,560,1,2023-06-11 11:51:48,"R_1iezAB9PZW55mfl","","","","","40.266","-74.5217","anonymous","EN",6,2,1,NA,NA,NA,NA,NA,"",2,6,31,12,11,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,3,2,1,2,1,1,3,2,2,2,4,3,2,1,3,4,3,2,1,2,4,3,2,1,4,3,2,2,6,3,1,2,1,1,3,4,1,3,2,2,4,4,1,3,3,3,2,4,2,2,1,3,3,2,2,2,NA,2,NA,3,1,3,NA,1,"Qual2515-0424-GenPop4K[ND]","17035","560","","","","","","3pFMEd5weRz5JD3xagOKQD","15311673","northeast","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3pFMEd5weRz5JD3xagOKQD&ps_hash=fa4c8c22729078b618e964733a41ebda96b84c51","fa4c8c22729078b618e964733a41ebda96b84c51",5,2,4,3,1,1,3,4,2,5,2,3,1,NA,NA,2,NA,1,NA,NA,5,1,2,7,6,4,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,2,7,4,6,5,3,1,1,NA,2,NA,1,1,NA,NA,NA,3,NA,2,1,NA,"Independent","Liberal",1.06254965960808
"1152",2023-06-11 11:49:12,2023-06-11 11:53:50,0,"136.36.133.84",100,278,1,2023-06-11 11:53:50,"R_27soTsq42NJ2M2G","","","","","40.7406","-111.823","anonymous","EN",10,2,1,NA,NA,NA,NA,NA,"",1,8,46,43,11,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,3,1,1,3,1,2,3,3,2,2,4,3,2,1,2,4,3,2,1,3,4,3,2,1,4,3,2,4,3,3,1,2,3,2,4,NA,2,2,2,2,3,3,2,3,3,3,3,3,3,2,3,3,3,2,2,2,3,NA,4,NA,1,3,NA,4,"Qual2515-0424-GenPop4K[ND]","17035","278","","","","","","6rNfirtoHf3iL9IS6y7TLC","15311673","west","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6rNfirtoHf3iL9IS6y7TLC&ps_hash=6dc8ccf53155500bc0e67d9603ecedddd809ab81","6dc8ccf53155500bc0e67d9603ecedddd809ab81",3,2,5,4,1,1,3,4,2,5,2,3,1,NA,NA,NA,2,1,NA,NA,4,1,5,6,7,3,2,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,6,5,2,4,7,1,1,2,NA,1,NA,1,NA,NA,NA,3,2,NA,1,NA,"Independent","Liberal",1.06254965960808
"1153",2023-06-11 11:46:44,2023-06-11 11:54:02,0,"74.192.110.165",100,438,1,2023-06-11 11:54:03,"R_3lssGSCVaqlpHG3","","","","","32.3251","-95.2981","anonymous","EN",4,2,1,NA,NA,NA,NA,NA,"",2,3,45,36,14,"Baptist",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,6,1,2,NA,7,4,4,4,4,1,4,3,2,1,1,4,3,2,1,1,4,3,2,1,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,NA,NA,1,1,NA,1,3,"Qual2515-0424-GenPop4K[ND]","17035","438","","","","","","6L75ofOY4fA4PTIyD7CLyq","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6L75ofOY4fA4PTIyD7CLyq&ps_hash=c3aceb83f9921ca9202cdd45de245368f87de286","c3aceb83f9921ca9202cdd45de245368f87de286",5,4,3,2,1,1,4,2,3,5,3,2,1,2,NA,NA,NA,1,NA,NA,3,1,2,7,5,6,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,6,4,7,2,5,3,1,1,2,NA,NA,1,1,NA,NA,2,3,NA,NA,NA,1,"Republican","Liberal",1.06306867303763
"1154",2023-06-11 11:43:33,2023-06-11 11:54:48,0,"172.56.161.85",100,674,1,2023-06-11 11:54:49,"R_ptsivOQKt80UAH7","","","","","40.6713","-73.8943","anonymous","EN",7,2,NA,1,NA,NA,NA,NA,"",2,2,33,5,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,3,3,2,NA,7,2,2,2,2,1,1,2,3,4,1,1,2,3,4,1,1,2,3,4,4,2,2,2,5,5,2,2,1,3,5,NA,1,3,3,3,2,3,2,3,3,3,3,3,3,2,2,4,4,2,2,1,NA,3,3,NA,1,NA,4,1,"Qual2515-0424-GenPop4K[ND]","17035","674","","","","","","1Rss9xhlKIEkAuXFEc6A5D","15311673","northeast","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=1Rss9xhlKIEkAuXFEc6A5D&ps_hash=eb80fc1699df484e5ff1f6e65058da86238412e1","eb80fc1699df484e5ff1f6e65058da86238412e1",5,3,4,2,1,1,4,2,3,5,3,2,1,NA,NA,NA,NA,1,NA,2,5,1,4,6,7,2,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,5,4,2,7,3,6,1,1,NA,2,1,NA,1,NA,2,NA,3,NA,NA,NA,1,"Independent","Moderate",1.0982494527555
"1155",2023-06-11 11:47:07,2023-06-11 12:03:22,0,"108.36.118.64",100,975,1,2023-06-11 12:03:23,"R_UzGdgKrwPUgreyB","","","","","39.9544","-75.1657","anonymous","EN",6,2,NA,1,NA,NA,NA,NA,"",2,4,39,34,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,5,2,1,3,1,2,3,2,2,2,4,3,2,1,2,4,3,2,1,2,4,3,2,1,4,2,2,2,3,3,2,3,2,2,3,4,2,2,3,2,2,2,3,2,2,2,2,3,2,2,4,2,3,1,2,1,NA,2,NA,3,1,1,NA,1,"Qual2515-0424-GenPop4K[ND]","17035","975","","","","","","49FZIAPzW1R5rvi1l6OKx2","15311673","northeast","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=49FZIAPzW1R5rvi1l6OKx2&ps_hash=745fc266ff0bddc012ac1ff493adb3a5251f8118","745fc266ff0bddc012ac1ff493adb3a5251f8118",3,4,2,5,1,1,4,3,2,5,3,2,1,NA,NA,2,NA,1,NA,NA,2,1,4,7,6,3,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,5,7,2,6,4,3,1,1,NA,2,NA,1,1,2,NA,NA,3,NA,NA,1,NA,"Independent","Moderate",1.0982494527555
"1156",2023-06-11 11:52:46,2023-06-11 12:05:01,0,"174.56.211.134",100,734,1,2023-06-11 12:05:01,"R_31KmReqpXzNhlyi","","","","","33.4485","-82.2011","anonymous","EN",2,2,1,NA,NA,NA,NA,NA,"",2,3,11,42,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,1,2,1,1,7,1,4,2,3,2,1,2,3,4,2,1,2,3,4,4,1,2,3,4,4,2,2,4,5,2,2,3,2,2,6,NA,1,2,3,3,4,4,1,4,4,4,4,4,2,1,2,3,2,2,2,3,NA,3,4,NA,1,4,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","734","","","","","","2YteDGC9yCn2H2Ubo3Hni8","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2YteDGC9yCn2H2Ubo3Hni8&ps_hash=ac54bc9529305c67086e80f927a469893b1e2588","ac54bc9529305c67086e80f927a469893b1e2588",2,5,4,3,1,1,2,3,4,5,3,2,1,NA,NA,NA,NA,1,2,NA,2,1,7,4,6,5,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,2,6,4,5,3,7,1,1,NA,2,1,NA,1,NA,NA,NA,3,2,NA,1,NA,"Democrat","Liberal",1.25845804478202
"1157",2023-06-11 11:55:05,2023-06-11 12:05:37,0,"96.37.13.190",100,632,1,2023-06-11 12:05:38,"R_XHEfW7fraqERB9D","","","","","35.906","-82.0693","anonymous","EN",8,2,1,NA,NA,NA,NA,NA,"",1,6,34,17,12,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,3,3,2,NA,1,2,3,2,2,1,4,3,2,1,1,4,3,2,1,4,4,3,2,1,4,2,2,1,5,4,2,2,2,3,3,4,2,2,2,2,3,3,4,4,3,2,3,3,2,2,2,3,3,1,1,3,NA,2,3,NA,1,NA,2,3,"Qual2515-0424-GenPop4K[ND]","17035","632","","","","","","33FsBYm0e8ODwOkxJUrahh","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=33FsBYm0e8ODwOkxJUrahh&ps_hash=1653b95d91288989b583c08b73d3b5e4283bcc98","1653b95d91288989b583c08b73d3b5e4283bcc98",2,4,3,5,1,1,3,4,2,5,2,3,1,2,NA,NA,NA,1,NA,NA,2,1,3,5,4,7,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,4,2,3,5,6,1,1,NA,2,1,NA,1,NA,NA,2,3,NA,NA,NA,1,"Independent","Liberal",1.06254965960808
"1158",2023-06-11 12:03:40,2023-06-11 12:09:25,0,"98.170.244.92",100,345,1,2023-06-11 12:09:26,"R_2aDpZSdoWsjluvc","","","","","30.7773","-86.4832","anonymous","EN",4,2,1,NA,NA,NA,NA,NA,"",1,4,10,18,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",5,5,6,1,4,1,3,4,4,4,3,1,2,3,4,3,1,2,3,4,4,1,2,3,4,4,4,4,4,1,2,6,6,6,6,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,4,4,1,1,4,4,1,NA,1,NA,2,1,NA,1,3,"Qual2515-0424-GenPop4K[ND]","17035","345","","","","","","3OVTajPJNiMyQJW0tws64h","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=3OVTajPJNiMyQJW0tws64h&ps_hash=8df5ec1f5dfc0970e20ac86917d57402afe77e14","8df5ec1f5dfc0970e20ac86917d57402afe77e14",4,5,3,2,1,1,3,2,4,5,2,3,1,NA,2,NA,NA,1,NA,NA,7,1,3,2,6,5,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,2,7,6,5,3,4,1,1,NA,2,NA,1,1,2,NA,NA,3,NA,NA,NA,1,"Independent","Conservative",0.76096764613079
"1159",2023-06-11 12:02:46,2023-06-11 12:12:52,0,"99.159.76.70",100,605,1,2023-06-11 12:12:52,"R_2wNwfdZXS1rnCrV","","","","","33.6871","-84.151","anonymous","EN",8,2,NA,1,NA,NA,NA,NA,"",2,6,11,21,1,"",1,"",NA,"",NA,"",5,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,2,1,2,NA,7,2,2,1,2,3,4,3,2,1,3,4,3,2,1,4,4,3,2,1,4,3,3,4,4,3,1,2,1,2,6,NA,1,2,3,2,4,4,1,4,4,4,4,4,2,1,2,4,4,1,1,1,2,NA,4,NA,1,1,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","605","","","","","","6JkwjhA42pd57W7vqaplsN","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6JkwjhA42pd57W7vqaplsN&ps_hash=0771bb9f837e43fb39ab0d229b03895cfe1325ac","0771bb9f837e43fb39ab0d229b03895cfe1325ac",4,2,3,5,1,1,3,2,4,5,2,3,1,NA,2,NA,NA,1,NA,NA,5,1,2,6,7,3,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,4,5,7,2,6,1,1,2,NA,1,NA,1,NA,NA,2,3,NA,NA,1,NA,"Democrat","Conservative",0.901271622867356
"1160",2023-06-11 12:15:39,2023-06-11 12:20:07,0,"8.41.124.247",100,268,1,2023-06-11 12:20:08,"R_2a8Nk4kPBw8NO0D","","","","","36.3752","-81.4893","anonymous","EN",3,2,1,NA,NA,NA,NA,NA,"",2,6,34,15,1,"",2,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",5,6,3,2,NA,1,3,3,3,2,1,4,3,2,1,1,4,3,2,1,3,4,3,2,1,4,2,2,4,3,2,3,3,3,4,3,3,2,1,2,2,2,1,3,2,3,1,3,1,3,3,2,1,3,2,3,2,NA,3,NA,4,1,NA,3,3,"Qual2515-0424-GenPop4K[ND]","17035","268","","","","","","7droczAdl9QtcIlgs2tuWe","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=7droczAdl9QtcIlgs2tuWe&ps_hash=1dbdc2bd140b452518b14446c8e2d9ab512ceed5","1dbdc2bd140b452518b14446c8e2d9ab512ceed5",5,2,3,4,1,1,3,4,2,5,3,2,1,2,NA,NA,NA,1,NA,NA,5,1,4,7,2,3,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,4,3,2,7,5,6,1,1,NA,2,NA,1,1,NA,NA,NA,3,NA,2,NA,1,"Republican","Conservative",0.761339348690028
"1161",2023-06-11 12:14:25,2023-06-11 12:25:59,0,"172.56.105.169",100,694,1,2023-06-11 12:26:00,"R_3R8C5d3yTt1E3UQ","","","","","47.6008","-122.3248","anonymous","EN",7,2,NA,1,NA,NA,NA,NA,"",1,11,49,32,8,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,"",NA,"",3,3,3,1,3,1,2,3,2,2,4,4,3,2,1,3,4,3,2,1,3,4,3,2,1,4,3,2,1,5,4,1,1,1,2,3,5,2,2,3,2,3,3,1,3,3,3,4,4,2,2,1,4,4,1,1,2,NA,2,NA,3,1,1,NA,4,"Qual2515-0424-GenPop4K[ND]","17035","694","","","","","","7nPXAGE0L0Gw1S6CZewiFJ","15311673","west","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=7nPXAGE0L0Gw1S6CZewiFJ&ps_hash=85d789ec6a5613429550fcd5565af60d8acf81af","85d789ec6a5613429550fcd5565af60d8acf81af",5,3,4,2,1,1,3,2,4,5,3,2,1,NA,NA,NA,NA,1,2,NA,6,1,3,7,2,5,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,5,2,7,4,6,1,1,NA,2,NA,1,1,2,NA,NA,3,NA,NA,1,NA,"Independent","Moderate",1.0982494527555
"1162",2023-06-11 12:18:10,2023-06-11 12:28:01,0,"73.79.145.144",100,591,1,2023-06-11 12:28:02,"R_3EPWzGSfkOK56iy","","","","","40.3695","-80.6348","anonymous","EN",6,2,1,NA,NA,NA,NA,NA,"",2,3,36,23,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,1,2,2,NA,4,1,1,1,1,1,4,3,2,1,2,4,3,2,1,3,4,3,2,1,4,2,2,4,4,4,1,3,1,3,6,NA,2,3,2,3,3,3,2,3,3,4,3,4,3,2,2,2,3,3,3,3,3,NA,4,NA,1,NA,3,2,"Qual2515-0424-GenPop4K[ND]","17035","591","","","","","","0krEj2TnNmGICFJHGYXKXI","15311673","midwest","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0krEj2TnNmGICFJHGYXKXI&ps_hash=4ba48b64062f02799249f044a41156a8989eaf31","4ba48b64062f02799249f044a41156a8989eaf31",2,3,4,5,1,1,3,2,4,5,3,2,1,NA,NA,NA,2,1,NA,NA,3,1,7,4,2,5,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,2,3,4,6,5,1,1,2,NA,1,NA,1,2,NA,NA,3,NA,NA,NA,1,"Democrat","Liberal",1.25845804478202
